DATABASE_ID,INDICATOR,REF_AREA,TIME_PERIOD,OBS_VALUE,FREQ,UNIT_MEASURE,UNIT_TYPE,UNIT_MULT,TIME_FORMAT,DECIMALS,OBS_STATUS,OBS_CONF,DATA_SOURCE,LATEST_DATA,COMMENT_OBS,COMMENT_TS,AGG_METHOD,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3
WB_WDI,SP.POP.TOTL,GBR,2020,815326219.1707135,A,Persons,Value,0,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,SAU,2022,91.98628700194755,A,Percent,Value,3,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,AUS,2015,69612.98879733073,A,USD,Value,6,P1Y,2,A,,World Bank,True,,,SUM,F,,,,,
WB_WDI,SP.POP.TOTL,TUR,2020,187694630.5815994,A,Persons,Value,3,P1Y,2,,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,CHN,2018,74.12371746414794,A,Percent,Value,9,P1Y,2,,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,CHE,2020,87.03369399978291,A,Percent,Value,0,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ESP,2021,2155920443527.0786,A,USD,Value,3,P1Y,2,,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2016,100.0574167605374,A,Percent,Value,3,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, TUR ,2018,99.02639705245775,A,Percent,Value,0,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2018,46.71416595443972,A,Percent,Value,6,P1Y,2,E,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, POL ,2023,16677.466244652405,A,USD,Value,0,P1Y,2,A,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL, AUS ,2017,845706012.3530288,A,Persons,Value,9,P1Y,2,A,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,TUR,2016,98.71715516644396,A,Percent,Value,0,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CAN,2020,20925.996793205515,A,USD,Value,3,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,CHN,2018,1348851131.405529,A,Persons,Value,6,P1Y,2,E,,World Bank,True,Estimated value,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, NLD ,2021,99.77258962962239,A,Percent,Value,6,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,SAU,2015,28671.107182557258,A,USD,Value,9,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,IDN,2019,99.07456418333436,A,Percent,Value,6,P1Y,2,E,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,IND,2018,1165468407.4225736,A,Persons,Value,3,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,NLD,2017,83.67369750555123,A,Percent,Value,3,P1Y,2,E,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,SAU,2016,54837.92998768268,A,USD,Value,3,P1Y,2,A,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,POL,2022,19575550708952.418,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,IND,2019,87.16538714160188,A,Percent,Value,3,P1Y,2,E,F,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,GBR,2020,92.69324136176371,A,Percent,Value,0,P1Y,2,A,F,World Bank,True,,,AVG,F,,,,,
WB_WDI,SP.POP.TOTL,ESP,2019,1322185307.9361625,A,Persons,Value,0,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2021,34826.97043795391,A,USD,Value,6,P1Y,2,,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,CHE,2017,,A,Percent,Value,9,P1Y,2,A,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, BRA ,2023,,A,USD,Value,6,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,BRA,2022,30.74282932577737,A,Percent,Value,9,P1Y,2,,F,World Bank,False,,,AVG,F,,,,,
WB_WDI,NY.GDP.MKTP.CD,ESP,2019,6795813401790.082,A,USD,Value,0,P1Y,2,P,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, CHE ,2019,104.6150567307203,A,Percent,Value,3,P1Y,2,,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,FRA,2015,17338687833415.828,A,USD,Value,3,P1Y,2,,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2016,94.85824017084327,A,Percent,Value,3,P1Y,2,A,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,GBR,2016,52047.34210899315,A,USD,Value,3,P1Y,2,A,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,JPN,2022,66.99464545005594,A,Percent,Value,9,P1Y,2,E,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,USA,2018,,A,USD,Value,6,P1Y,2,A,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2016,22498.370787519078,A,USD,Value,3,P1Y,2,A,F,World Bank,False,,,,,,,,,
WB_WDI,SP.POP.TOTL,IDN,2018,,A,Persons,Value,6,P1Y,2,P,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,AUS,2020,6970698493167.454,A,USD,Value,3,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CAN ,2020,14215692467211.51,A,USD,Value,0,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL, SAU ,2020,296914135.4403051,A,Persons,Value,0,P1Y,2,,,World Bank,True,,,,M,,,,,
WB_WDI,NY.GDP.PCAP.CD,ESP,2015,3800.9028817098533,A,USD,Value,6,P1Y,2,A,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,DEU,2018,64.12227395942693,A,Percent,Value,6,P1Y,2,P,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,SAU,2019,,A,Percent,Value,0,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2020,8290.631181937339,A,USD,Value,9,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2015,10056133553616.928,A,USD,Value,0,P1Y,2,E,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR, IND ,2021,89.23624376595438,A,Percent,Value,9,P1Y,2,P,,World Bank,True,Estimated value,,SUM,F,,,,,
WB_WDI,SE.PRM.ENRR,NLD,2021,98.6375130685725,A,Percent,Value,9,P1Y,2,E,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,DEU,2015,726305543.2345395,A,Persons,Value,3,P1Y,2,A,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,NLD,2017,27.670048979355418,A,Percent,Value,3,P1Y,2,P,F,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, DEU ,2017,83.64421358832716,A,Percent,Value,9,P1Y,2,E,F,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL,USA,2018,242532847.5256667,A,Persons,Value,6,P1Y,2,P,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,SAU,2022,792383898.1638265,A,Persons,Value,9,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,KOR,2018,,A,Percent,Value,3,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, IDN ,2022,92.48575080599615,A,Percent,Value,3,P1Y,2,A,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CAN,2023,11036.760562589694,A,USD,Value,6,P1Y,2,A,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, ITA ,2018,89.82060255813116,A,Percent,Value,0,P1Y,2,A,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2016,82.40613840368822,A,Percent,Value,9,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ITA,2021,11183874792633.39,A,USD,Value,9,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,DEU,2015,,A,USD,Value,0,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,IDN,2017,776103454.9623904,A,Persons,Value,6,P1Y,2,P,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,MEX,2015,,A,Percent,Value,6,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, USA ,2015,10983629679901.057,A,USD,Value,6,P1Y,2,P,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,JPN,2016,13117427674149.17,A,USD,Value,6,P1Y,2,,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ITA,2019,6017037669938.85,A,USD,Value,0,P1Y,2,P,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,MEX,2020,81.06425451342731,A,Percent,Value,3,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, POL ,2020,53.424094261373625,A,Percent,Value,9,P1Y,2,E,F,World Bank,True,,,,F,,,,,
WB_WDI,SP.POP.TOTL,SAU,2021,643523146.5415981,A,Persons,Value,3,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,SP.POP.TOTL,AUS,2016,1237465719.3663914,A,Persons,Value,9,P1Y,2,,F,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, CHE ,2019,14908.972156953932,A,USD,Value,6,P1Y,2,,F,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,GBR,2021,37314.27583425153,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,SUM,F,,,,,
WB_WDI,NY.GDP.MKTP.CD,DEU,2020,17463640973617.277,A,USD,Value,6,P1Y,2,,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,POL,2019,75488.21631992375,A,USD,Value,9,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2022,98.78825258522998,A,Percent,Value,0,P1Y,2,E,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2019,78006.11397105709,A,USD,Value,6,P1Y,2,A,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,SAU,2015,1039049677.9069133,A,Persons,Value,0,P1Y,2,E,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CHN ,2016,13545227630398.572,A,USD,Value,6,P1Y,2,,,World Bank,True,,,,F,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2018,94.8932401454266,A,Percent,Value,3,P1Y,2,A,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,JPN,2021,,A,Percent,Value,6,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ESP,2016,,A,USD,Value,3,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,POL,2015,2625348510825.721,A,USD,Value,0,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,JPN,2018,265823774.2142491,A,Persons,Value,3,P1Y,2,E,F,World Bank,True,,,AVG,M,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2019,81.85019417061243,A,Percent,Value,9,P1Y,2,P,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,KOR,2021,1488703636.375424,A,Persons,Value,3,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, JPN ,2018,6286231732822.212,A,USD,Value,0,P1Y,2,E,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, BRA ,2022,69418.68932775926,A,USD,Value,3,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,MEX,2018,40042.55469394127,A,USD,Value,3,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CHN ,2019,16702359122644.922,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, FRA ,2017,25939.860370625043,A,USD,Value,3,P1Y,2,,,World Bank,True,Estimated value,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,FRA,2015,979955671.7857592,A,Persons,Value,6,P1Y,2,P,,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, MEX ,2015,68.48929788161362,A,Percent,Value,3,P1Y,2,E,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,FRA,2015,8443972771508.391,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,SAU,2016,103.91073925256157,A,Percent,Value,9,P1Y,2,A,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2023,54381.15063480142,A,USD,Value,6,P1Y,2,,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, TUR ,2022,5874750448917.264,A,USD,Value,3,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2019,5016631226740.087,A,USD,Value,0,P1Y,2,E,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, IND ,2017,8549560289707.087,A,USD,Value,0,P1Y,2,A,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL, IDN ,2017,1085284010.1721618,A,Persons,Value,6,P1Y,2,,F,World Bank,False,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, IDN ,2022,78.61032442496051,A,Percent,Value,0,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,FRA,2022,92.08821376027576,A,Percent,Value,0,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,DEU,2022,16280.06581231219,A,USD,Value,6,P1Y,2,E,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,CHN,2020,,A,Persons,Value,9,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,IDN,2019,785015366302.1525,A,USD,Value,0,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, ESP ,2023,71133.75235243877,A,USD,Value,0,P1Y,2,E,,World Bank,True,,,,M,,,,,
WB_WDI,NY.GDP.MKTP.CD, CHE ,2016,11929172345315.135,A,USD,Value,0,P1Y,2,P,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, AUS ,2016,3886910917492.178,A,USD,Value,3,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,ITA,2016,33.031119058819385,A,Percent,Value,3,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,AUS,2015,93.1477918533061,A,Percent,Value,9,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,USA,2022,53372.327970017,A,USD,Value,0,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL, BRA ,2016,233957539.60001567,A,Persons,Value,3,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,NLD,2019,24349069.827457067,A,Persons,Value,0,P1Y,2,P,F,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL, IND ,2019,770605028.6576502,A,Persons,Value,0,P1Y,2,,,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,TUR,2020,,A,Persons,Value,0,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,BRA,2020,69086.58998541218,A,USD,Value,0,P1Y,2,A,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ESP,2017,,A,USD,Value,9,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, DEU ,2018,42.571399091858666,A,Percent,Value,3,P1Y,2,A,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, AUS ,2016,48.79689027289259,A,Percent,Value,3,P1Y,2,,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2017,27182.674896294193,A,USD,Value,6,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, DEU ,2017,,A,Percent,Value,6,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,ITA,2023,32.021311859173096,A,Percent,Value,3,P1Y,2,,,World Bank,True,,,SUM,F,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, FRA ,2021,22.93226979440464,A,Percent,Value,9,P1Y,2,P,F,World Bank,True,Estimated value,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,AUS,2015,,A,USD,Value,9,P1Y,2,P,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,JPN,2022,690631331.7550403,A,Persons,Value,3,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL, ITA ,2023,528063661.0761161,A,Persons,Value,0,P1Y,2,A,F,World Bank,True,,,SUM,M,,,,,
WB_WDI,SE.PRM.ENRR,CAN,2021,94.45172904744703,A,Percent,Value,6,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,DEU,2023,101.0765500092939,A,Percent,Value,6,P1Y,2,,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,USA,2022,8356.079686248935,A,USD,Value,9,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,JPN,2020,817586212.0975592,A,Persons,Value,3,P1Y,2,E,F,World Bank,False,Estimated value,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, AUS ,2023,11204.648185765098,A,USD,Value,6,P1Y,2,,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,POL,2018,,A,USD,Value,0,P1Y,2,A,,World Bank,,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,FRA,2016,86.37607428839378,A,Percent,Value,9,P1Y,2,,,World Bank,False,,,,,,,,,
WB_WDI,SP.POP.TOTL,POL,2017,1399194275.203437,A,Persons,Value,9,P1Y,2,P,,World Bank,True,,,AVG,M,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2022,41321.45264065593,A,USD,Value,6,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2015,48804.691559716994,A,USD,Value,0,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CHE,2018,46309.620533636546,A,USD,Value,3,P1Y,2,P,,World Bank,True,,,SUM,M,,,,,
WB_WDI,SE.PRM.ENRR, CAN ,2016,92.82880303992137,A,Percent,Value,9,P1Y,2,,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,IND,2018,33.64599125916229,A,Percent,Value,9,P1Y,2,E,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2016,78461.75511705843,A,USD,Value,6,P1Y,2,,,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,CAN,2021,18242775111847.51,A,USD,Value,3,P1Y,2,E,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,ESP,2022,76.79844036584294,A,Percent,Value,0,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,IND,2015,55.99014016376296,A,Percent,Value,0,P1Y,2,,,World Bank,True,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, FRA ,2015,95.99902248780576,A,Percent,Value,9,P1Y,2,E,,World Bank,,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,GBR,2021,83.38403506173769,A,Percent,Value,9,P1Y,2,P,,World Bank,True,,,SUM,M,,,,,
WB_WDI,NY.GDP.PCAP.CD,CHN,2015,69610.28078961883,A,USD,Value,9,P1Y,2,,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, NLD ,2019,71.26767875893859,A,Percent,Value,3,P1Y,2,P,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, SAU ,2022,,A,USD,Value,9,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL,BRA,2022,1010849874.4510435,A,Persons,Value,0,P1Y,2,E,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL, POL ,2023,32488370.39653145,A,Persons,Value,0,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,USA,2023,95.80032814263929,A,Percent,Value,9,P1Y,2,,,World Bank,True,,,,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,MEX,2017,1077730177725.1238,A,USD,Value,9,P1Y,2,A,F,World Bank,False,,,,M,,,,,
WB_WDI,NY.GDP.PCAP.CD, CAN ,2018,64598.913301806475,A,USD,Value,9,P1Y,2,,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,NLD,2022,81.34862373725996,A,Percent,Value,9,P1Y,2,,,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,IDN,2020,102.93813326655908,A,Percent,Value,9,P1Y,2,A,F,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,FRA,2021,11274312617251.646,A,USD,Value,9,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,MEX,2021,94.70141278579584,A,Percent,Value,9,P1Y,2,P,F,World Bank,True,,,,M,,,,,
WB_WDI,NY.GDP.MKTP.CD, ITA ,2019,5421161856776.807,A,USD,Value,6,P1Y,2,A,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CHN,2022,25285.611713507755,A,USD,Value,3,P1Y,2,P,F,World Bank,,Estimated value,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2023,37457.764980715685,A,USD,Value,0,P1Y,2,P,F,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CAN,2020,22373.230222207018,A,USD,Value,3,P1Y,2,A,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, SAU ,2022,11411652215035.271,A,USD,Value,0,P1Y,2,E,F,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL,CHE,2020,1397314374.9922554,A,Persons,Value,6,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,CHN,2018,,A,Percent,Value,0,P1Y,2,A,,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,IND,2020,21.0023144404762,A,Percent,Value,9,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, JPN ,2018,2592424401726.116,A,USD,Value,6,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL, BRA ,2017,,A,Persons,Value,6,P1Y,2,E,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,IDN,2023,84.02488816799651,A,Percent,Value,0,P1Y,2,,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, IND ,2018,14439008724467.693,A,USD,Value,9,P1Y,2,E,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, TUR ,2021,11670.014993842502,A,USD,Value,3,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,SAU,2018,89.14805807925978,A,Percent,Value,6,P1Y,2,,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, ITA ,2019,1089.94076280217,A,USD,Value,0,P1Y,2,P,F,World Bank,True,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,JPN,2016,17708435024247.875,A,USD,Value,6,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,BRA,2017,10053972840381.037,A,USD,Value,6,P1Y,2,,F,World Bank,True,Estimated value,,SUM,F,,,,,
WB_WDI,NY.GDP.PCAP.CD, ESP ,2019,,A,USD,Value,6,P1Y,2,A,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,NLD,2020,1131229356.03838,A,Persons,Value,9,P1Y,2,A,,World Bank,False,,,,,,,,,
WB_WDI,SE.PRM.ENRR, IDN ,2021,82.53109816398215,A,Percent,Value,0,P1Y,2,A,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,DEU,2023,36237.648614339225,A,USD,Value,9,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, CHE ,2016,67111.74857221708,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,TUR,2018,1172793602.3622932,A,Persons,Value,9,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,IDN,2015,4912396373940.861,A,USD,Value,3,P1Y,2,A,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,BRA,2015,4651.486592621644,A,USD,Value,6,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,AUS,2021,23453.12133686415,A,USD,Value,6,P1Y,2,,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2021,74605.1347171337,A,USD,Value,3,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CHE ,2017,9281103815948.059,A,USD,Value,3,P1Y,2,,,World Bank,True,,,AVG,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,DEU,2020,591404715468.3162,A,USD,Value,3,P1Y,2,,F,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,POL,2016,92.85872320079835,A,Percent,Value,0,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
