hs_code,country,buyer_name,product_desc,city,source
330499,BD,New U cosmetics zone,cosmetics,Dhaka,KOTRA_SNS_2025
330410,IN,Ayurveda Doctor,Makeup,Hassan,KOTRA_SNS_2025
330499,IN,Staid Lifesciences Pvt Ltd,Cosmetic,Delhi,KOTRA_SNS_2025
910519,BD,private job,all,Dhaka,KOTRA_SNS_2025
330499,BD,new,cosmetics,dhaka,KOTRA_SNS_2025
330499,BD,Atryz International,Cosmetics and Skin Care,Chittagong,KOTRA_SNS_2025
330499,PK,no,Korean product,Karachi,KOTRA_SNS_2025
330790,IN,Lokah,cosmetic products,Ernakulam,KOTRA_SNS_2025
851769,PK,logic system Academy,Access point,Peshawar,KOTRA_SNS_2025
330499,IN,Hrim Enterprise,Make up/ cosmics,Ahmedabad,KOTRA_SNS_2025
420292,PK,ezed.pk,"Electronics, Accessories, Gadgets, House Hold Items, Technology",Lahore,KOTRA_SNS_2025
841810,PK,Ameers Group,electronics,sa garden phase 2 kamran block,KOTRA_SNS_2025
330491,IN,Hyderabad,cosmetic,Hyderabad,KOTRA_SNS_2025
620899,IN,debasish Mondal,lingerie manufacturing material,Murshidabad,KOTRA_SNS_2025
330491,PK,Wajid khan salon,Makeup cosmetics,Karachi,KOTRA_SNS_2025
330499,PK,Medigreen Pharmacy,cosmetic,Islamabad,KOTRA_SNS_2025
330499,PK,Demands Media,Cosmetic,Lahore,KOTRA_SNS_2025
950691,US,Rehmani Brothers,E.E.G. MACHINE,"LAHORE,",KOTRA_SNS_2025
330499,IN,Ideas plus technology solutions pvt ltd,Cosmetics,Bharuch,KOTRA_SNS_2025
330499,BD,Plasma A Sustainable Chemistry Digital Institute,Cosmetics,Dhaka,KOTRA_SNS_2025
330499,PK,Ahmad Marketing and distribution network,cosmetics,sahiwal,KOTRA_SNS_2025
851769,IN,ROHAN,phone & home appliances,pune,KOTRA_SNS_2025
330499,BD,ABCO Ltd,cosmetic,Dhaka,KOTRA_SNS_2025
330790,PK,aynurfoods,makeup,Karachi,KOTRA_SNS_2025
330499,PK,exhiVits,Cosmetics and beauty,Karachi,KOTRA_SNS_2025
330499,CL,IPS,cosmetic,Lhr,KOTRA_SNS_2025
300590,PK,"Karachi, Pakistan",cosmetics,Karachi,KOTRA_SNS_2025
854370,PK,ATM events,Asthetic machines,Karachi,KOTRA_SNS_2025
382200,BD,TARGET BIZ BANGLADESH (TBB),medical devices and hospital items,Dhaka,KOTRA_SNS_2025
392190,BD,KB WINDOW FASHIONS CORPORATION,Blinds fabrics,Dhaka,KOTRA_SNS_2025
330499,PK,Sadias,Cosmetics,Rawalpindi,KOTRA_SNS_2025
841920,PK,Self Employed,Hydrogen Peroxide,Karachi,KOTRA_SNS_2025
330499,IN,ASTHA,cosmetics,Alipurduar,KOTRA_SNS_2025
330430,PK,ayesha online store,cosmetics,batkhela.district malakand.,KOTRA_SNS_2025
330499,PK,M Alam & Sons,Cosmetic,"Ghakkhar, Gujranwala",KOTRA_SNS_2025
420291,PK,Matial Brothers Dairy,all,Rawalpindi,KOTRA_SNS_2025
330499,BD,awal enterprize,cosmetics,Dhaka,KOTRA_SNS_2025
854370,IN,Techmahindra,Consumer,Bangalore,KOTRA_SNS_2025
420221,IN,Gymzilla,Mens and women Cosmetic,Bengaluru,KOTRA_SNS_2025
330420,PK,HBL,cosmetics,Rawalpindi,KOTRA_SNS_2025
330499,PK,Elegance Cosmetics,Cosmetics products,Karachi,KOTRA_SNS_2025
961620,PK,Arif Habib Investments,makeup,Karachi,KOTRA_SNS_2025
330790,IN,teacher,"makeup , skincare, food items",noida,KOTRA_SNS_2025
330499,PK,Oriflame,"Make up, clothes, toys, furniture, technology",Faisalabad,KOTRA_SNS_2025
330499,IN,narpavi enterprises and services,cosmetics,kumbakonam,KOTRA_SNS_2025
330491,PK,FINCA Microfinance Bank Limited,Cosmetics nd electric devices,Rawalpindi,KOTRA_SNS_2025
330410,US,Wer,Cosmetic,Delhi,KOTRA_SNS_2025
330499,BD,Lotus Shares & Securities Ltd,simply medical equipment...,Chittagong,KOTRA_SNS_2025
1000,PK,Foreign global,Makeup,Lahore,KOTRA_SNS_2025
330499,PH,A.A.V. Talents Training & Management Enterprises,skincare,Paraaque,KOTRA_SNS_2025
330790,PH,Service teknicol,Cosmetics,Taguig,KOTRA_SNS_2025
330499,PH,unemployed,skincare,PULILAN,KOTRA_SNS_2025
330499,PH,Municipality of Guiguinto,cosmetics and more,Bulakan,KOTRA_SNS_2025
330790,ID,Cece lunch box,Make up,Jakarta,KOTRA_SNS_2025
691200,PH,teleperformance,skin care and cosmetics,Bacolod CIty,KOTRA_SNS_2025
330499,MY,kencana food,cosmetic,kedah,KOTRA_SNS_2025
310100,PH,Saifern trading,I.V supplies drip,cainta,KOTRA_SNS_2025
330499,PH,IM MEDIA.PH INC.,Skin care and cosmetic products,Paranaque City,KOTRA_SNS_2025
851762,PH,Sutherland Global Services,All,Davao City,KOTRA_SNS_2025
330499,PH,Jateser Fusion,"cosmetics, home and living",Cainta,KOTRA_SNS_2025
330499,PH,non,cosmetic,quilib rosario batangas,KOTRA_SNS_2025
330499,PH,ICON Ideal Concepts,"Makeup, Skincare, Food & RTW",Cagayan de Oro,KOTRA_SNS_2025
190590,PH,FILIPINO HOMEDEPOT HARDWARE & CONSTRUCTION,food and beverages,santiago city isabela,KOTRA_SNS_2025
330499,PH,free lance,cosmetics,Philippines,KOTRA_SNS_2025
330499,PH,"Pinoy Modern Farms, Inc.",Beauty products,Quezon City Philippines,KOTRA_SNS_2025
960330,PH,Sweet Belle Travel & Tours,Make up,Mabalacat,KOTRA_SNS_2025
330499,PH,MSR Healthcare Inc .,cheap beauty products from korea,San Jose del Monte City,KOTRA_SNS_2025
330499,ID,My Own Company,Skincare,Batam,KOTRA_SNS_2025
330499,PH,OCD,Skin care,Puerto Princesa,KOTRA_SNS_2025
330499,PH,Self Employed,korean beauty products,Quezon City,KOTRA_SNS_2025
330410,PH,Golden Glow Skin Solutions Inc.,cosmetics and makeup,Quezon City,KOTRA_SNS_2025
330499,PH,S&L International,cosmetics,Baguio City,KOTRA_SNS_2025
840999,PE,IMPORTALOPE SAC,spare parts,Lima,KOTRA_SNS_2025
842123,EC,RIVEL,oil filters,Quito,KOTRA_SNS_2025
540794,US,kal,no,cbaaa,KOTRA_SNS_2025
540761,BR,5191720091,yes,So Leopoldo,KOTRA_SNS_2025
330499,JO,Compass for Security System,Cosmetics and IT,Amman,KOTRA_SNS_2025
330499,AE,Al Amazon building construction llc,Cosmetics,Sharjah,KOTRA_SNS_2025
330499,OM,University of Technology and Applied Sciences,cosmetics,Sohar,KOTRA_SNS_2025
722219,MA,AJ PACK,all,Casablanca,KOTRA_SNS_2025
330499,MA,Global Hygienic group,Esthetic professional products,Casablanca,KOTRA_SNS_2025
330499,EG,gh,cosmetics,Cairo,KOTRA_SNS_2025
330300,EG,Aboelsoud Import & Export Co.EGYPT,cosmetics,Alexandria,KOTRA_SNS_2025
330499,TR,optimum makine,car wash machines,Konya,KOTRA_SNS_2025
330420,EG,MKUP,Cosmetics and make up,Cairo,KOTRA_SNS_2025
960329,KW,ATC Advance technology Company,Makeup,Kuwait City,KOTRA_SNS_2025
330499,AE,Neo news,Skin care,Dubai,KOTRA_SNS_2025
901120,IN,Muriat pharmacy,microscop,Tanur,KOTRA_SNS_2025
330499,JP,Shonan Izumi Hospital,Cosmetics,Yokohama,KOTRA_SNS_2025
330499,JP,Happy tex international,beauty care and makeup,wakabayashi,KOTRA_SNS_2025
852329,JP,"NKC Manufacturing Nabari,Japan Corporation",For personal use,Dipolog City,KOTRA_SNS_2025
330499,JP,Tokyo Institute of Technology,Cosmetic,Yokohama,KOTRA_SNS_2025
401519,JP,RK,House use,Ota,KOTRA_SNS_2025
850440,NP,"Ghimire International Co., Ltd.",Battery,Kathmandu,KOTRA_SNS_2025
854370,JP,Braun or samsung,Epilator,Yokohama,KOTRA_SNS_2025
330420,JP,Special nursing home,Make up,Hamamatsu,KOTRA_SNS_2025
730419,DO,Productos Industriales Dalza,Steel,Santo Domingo,KOTRA_SNS_2025
851770,BR,English Teacher,Everything,So Paulo,KOTRA_SNS_2025
330499,PE,ibs support sac,beauty,Lima,KOTRA_SNS_2025
330499,EC,marcapura,cosmtics,Cuenca,KOTRA_SNS_2025
3304991000,CL,Banco Santander,Cosmetics,Santiago,KOTRA_SNS_2025
330499,CO,garantisa,make up and skin care,Bucaramanga,KOTRA_SNS_2025
854370,EC,Epn,beauty machines,Quito,KOTRA_SNS_2025
300490,CO,compensar,cosmetica,Santiago de Cali,KOTRA_SNS_2025
330491,MX,n,"make up, skin care products",Oaxaca de Jurez,KOTRA_SNS_2025
330499,PE,Chapra store,"Make up, boy bands",Arequipa,KOTRA_SNS_2025
961610,EC,dayis store,cosmetics,Quito,KOTRA_SNS_2025
960329,BR,Perfumar,Makeup,So Paulo,KOTRA_SNS_2025
330410,PE,The playful english Academy,Lipstick,Hunuco,KOTRA_SNS_2025
330499,CO,D&C GROUP COSMETIC SAS,Cosmetics,Villavicencio,KOTRA_SNS_2025
330499,ES,Karina Montoya,cosmetics,Alicante,KOTRA_SNS_2025
330499,MX,Laboratorios DermaStore,Makeup,Mexico City,KOTRA_SNS_2025
330499,CO,JJ'S Pizzeria,Belleza,Villavicencio,KOTRA_SNS_2025
330499,PE,Tarjeta Naranja,make up,Huancayo,KOTRA_SNS_2025
330499,BR,Loja infinita,Skincare and makeup,Florianpolis,KOTRA_SNS_2025
842119,BR,Make bittar,Equipment,Manaus,KOTRA_SNS_2025
840999,AR,Escuela normal Dr Fernando Piragine Niveiro,como conseguir los productos,Empedrado,KOTRA_SNS_2025
330499,MX,MAYRA,Makeup,Guadalajara,KOTRA_SNS_2025
854370,US,ibs labs,cosmetics,monterrey,KOTRA_SNS_2025
330420,MX,GIST: Gwangju Institute of Science and Technology,cosmetics,Mxico,KOTRA_SNS_2025
330499,GT,Pronatt,"ingredients for cosmetics, containers for cosmetics",Guatemala City,KOTRA_SNS_2025
481940,DO,Procuraduria General de la Republica,bags,Santo Domingo,KOTRA_SNS_2025
330430,AR,inversiones DJ86,gel polish,buenos aires,KOTRA_SNS_2025
300490,CL,Sf,Cosmetica,Santiago,KOTRA_SNS_2025
330499,CL,Unnie Beauty,Korean cosmetics,Santiago,KOTRA_SNS_2025
330499,MX,Gobierno Estatal,cosmetics,Monterrey,KOTRA_SNS_2025
330499,MX,De Todo,"cream, serum",Santa Matilde,KOTRA_SNS_2025
902129,EC,independiente,material,Quito,KOTRA_SNS_2025
330510,AR,Independiente,Cosmetics,Buenos Aires,KOTRA_SNS_2025
711319,MX,Pilates Lindavista,All,Guadalupe (Nuevo Len),KOTRA_SNS_2025
330499,EC,HOSPITAL DEL IESS MACHALA,Cosmetics,Machala,KOTRA_SNS_2025
630790,MX,Consultorio,General,Zapotlanejo,KOTRA_SNS_2025
330499,CO,Kiwi Shop,Cosmetics,Medelln,KOTRA_SNS_2025
330499,PE,Camuente s.a,Skin care lip dody,Lima,KOTRA_SNS_2025
330499,PE,ninguna,Cosmetics,Arequipa,KOTRA_SNS_2025
830249,PY,LASERPLAST,All product,Distrito Capital,KOTRA_SNS_2025
761290,MX,Linked All limited,Cosmetics packaging,Colima,KOTRA_SNS_2025
330499,CO,Fenix,Info on all range of Korean cosmetics,Bogot,KOTRA_SNS_2025
330499,GT,Naturel,Cosmetics,Ciudad de Guatemala,KOTRA_SNS_2025
620443,MX,ginas boutique,Womans clothes and beauty products,Tijuana,KOTRA_SNS_2025
330499,PK,corporate freedom,Cosmetics,Karachi,KOTRA_SNS_2025
330410,PK,albert pharma pvt ltd,cosmetics,Lahore,KOTRA_SNS_2025
330499,US,global trading corporation,cosmetics,New York,KOTRA_SNS_2025
852329,PK,King Fahad Hospital karachim,Poor patients,karachi,KOTRA_SNS_2025
901850,IN,TRITHVAM INTEGRIS PVT LTD,medical equipment,thrissur,KOTRA_SNS_2025
330499,PK,Wapda,Cosmetics,Hyderabad,KOTRA_SNS_2025
854370,PK,"Islamabad, Pakistan",consumer goods,"Sakhakot, Distt Malakand",KOTRA_SNS_2025
340111,PK,AHK,cleaning and cosmetic,Karachi,KOTRA_SNS_2025
330499,IN,hotice,cosmetic,Srinagar,KOTRA_SNS_2025
330499,PK,Journalists For International Peace,All,dinga,KOTRA_SNS_2025
854370,PK,HAFIZ MUHAMMAD YOUSAF SHABISTAN CINEMA ROAD STREET HAFIZ MUHAMMAD YOUSAF WALI DISTRICT SHEIKHUPURA P,led,Sheikhupura,KOTRA_SNS_2025
330499,PK,Yunus Textile,skin care products,Karachi,KOTRA_SNS_2025
330499,BD,Global hitech,cosmetics/ baby/ fmcg,dhaka,KOTRA_SNS_2025
600532,PK,BrandBeam,shoes,Karachi,KOTRA_SNS_2025
330510,PK,Akbar Industrial companies Ltd,cosmetics,Lahore,KOTRA_SNS_2025
330590,NG,beau la fragrance,cosmetics,Abuja,KOTRA_SNS_2025
330499,KE,Tamarisk,cosmetics,Nairobi,KOTRA_SNS_2025
330499,KE,Light & Hope for Children with Disabilities,beuty products,Nairobi,KOTRA_SNS_2025
300590,KE,faith wangari,yes,Nairobi,KOTRA_SNS_2025
830140,TZ,"Ministry of Health and Social Welfare, Tanzania",electronic,Dodoma,KOTRA_SNS_2025
330499,NG,UNANIA COUTURE,Anti ageing and medical products,Lagos,KOTRA_SNS_2025
330499,NG,Beryl Creative,Costmetics and fashion,Lagos,KOTRA_SNS_2025
620719,ZA,Ziphokuhle CC,beautiful,Johannesburg,KOTRA_SNS_2025
330410,NG,j rose ventures,make up,ibadan,KOTRA_SNS_2025
853210,KE,Kassam & Bros Co Ltd,electric ac geared motors,Nairobi,KOTRA_SNS_2025
330499,KE,Chassy ltd,skin care,Nairobi,KOTRA_SNS_2025
210690,OM,ImpEx,cosmetics,Muscat,KOTRA_SNS_2025
630790,SA,Aomori Co,medical devices,Riyadh,KOTRA_SNS_2025
851770,AE,Mohamed Hilal Group,Everything,Dubai,KOTRA_SNS_2025
330590,EG,Rozalinda,Cosmetics,Istanbul,KOTRA_SNS_2025
960899,SA,SAQTEC,All,Dammam,KOTRA_SNS_2025
330499,JO,Study play KG,Lipstick and foundation,Amman,KOTRA_SNS_2025
330499,QA,Hot Shot,Any korean products,Doha,KOTRA_SNS_2025
330499,SA,Nature Visions Trading,Cosmetic,Riyadh,KOTRA_SNS_2025
330499,EG,Yasser chemical,all,Giza,KOTRA_SNS_2025
690410,TR,Vijana Agency,construction materials,Istanbul,KOTRA_SNS_2025
330790,JO,Alexandra,cosmetics,Amman,KOTRA_SNS_2025
330499,QA,Adamson University,korean skincare,Doha,KOTRA_SNS_2025
210690,EG,Pharmacist,"Blood pressure monitors, blood suger monitors, nebulizers",Cairo,KOTRA_SNS_2025
210690,CA,80000,Viagra,agadir,KOTRA_SNS_2025
330499,SN,Amy beauty &care,Skin care,Dakar,KOTRA_SNS_2025
910519,SA,Facebook,All in one,Riyadh,KOTRA_SNS_2025
330499,KW,Arabella shop,Cosmetics,Kuwait City,KOTRA_SNS_2025
330790,LY,Pharmacy,skincare,Tobruk,KOTRA_SNS_2025
330499,AE,Fash 21 Group,"Beauty, Cosmetics etc",Dubai,KOTRA_SNS_2025
330499,JO,World Bank Project,skin care,Amman,KOTRA_SNS_2025
330499,OM,Facebook,Cosmetics,Seeb mabailah,KOTRA_SNS_2025
854370,JO,Aqaba city center mall,consumer goods,AQABA,KOTRA_SNS_2025
845150,DZ,new foundation,medical production lines,chelghoum laid,KOTRA_SNS_2025
630790,TR,son compte,pices dtaches auto,Istanbul,KOTRA_SNS_2025
330499,JO,SARZ,Cosmetics,Amman,KOTRA_SNS_2025
330420,KW,Emviem globe,cosmetics,mahboula,KOTRA_SNS_2025
392330,EG,Monaco For Import and Export,Cosmetic Packaging,Cairo,KOTRA_SNS_2025
330499,OM,essence spa,cosmetics and skin care,muscat,KOTRA_SNS_2025
300510,KW,Self employed business,Kpop merch items,Salmiya,KOTRA_SNS_2025
330499,JO,strategy,cosmetics,Amman,KOTRA_SNS_2025
330491,DZ,mairie de Bejaia,cosmetics,Bejaia,KOTRA_SNS_2025
960329,EG,start up,make up,Cairo,KOTRA_SNS_2025
230990,PH,JKL Pharmacy,skin and hair care,Cebu City,KOTRA_SNS_2025
540753,AE,techno Alliance,korean fabrics,ajman,KOTRA_SNS_2025
330510,JO,production manager,"hair products , makeup and cosmetics",Amman,KOTRA_SNS_2025
330499,EG,Online,Beauty and makeup,Cairo,KOTRA_SNS_2025
330499,EG,STI Academy Private School Philippines,Face moisturizer,Minya,KOTRA_SNS_2025
330499,EG,Elokaby,Cosmetics,Abu Hummus,KOTRA_SNS_2025
330410,MA,Facebook,Makeup,Rabat,KOTRA_SNS_2025
330499,AE,Skin Clinic,Cosmetics and medical device,Dubai,KOTRA_SNS_2025
330491,MA,Merie’s,Makeup and cream/ goods,Casablanca,KOTRA_SNS_2025
330790,BG,Suez Canal University,cosmetics,Svishtov,KOTRA_SNS_2025
330499,MA,Gm,cosmetic,El jadida,KOTRA_SNS_2025
330499,AE,Hydroequip LLC,"cosmetics,",Dubai,KOTRA_SNS_2025
330749,PH,MAZAHEER,cosmetics,Ibra,KOTRA_SNS_2025
330499,EG,Al Ahly Company'Momken,cosmetics,Giza,KOTRA_SNS_2025
330491,EG,EMC,Makeup,Cairo,KOTRA_SNS_2025
851712,TR,Wapras,Cellphones,Istanbul,KOTRA_SNS_2025
330491,TR,Adriel hair with flare,Beauty products,Tokat merkez,KOTRA_SNS_2025
330499,MA,Agadir,Cosmetics,Agadir,KOTRA_SNS_2025
960329,CA,Tekky Talks,make up,Ottawa,KOTRA_SNS_2025
901910,MA,kinsithrapeute,physiotherapy,Marrakesh,KOTRA_SNS_2025
340213,EG,Galaxy,surfactants,Cairo,KOTRA_SNS_2025
901831,TR,T.g.grup,Ortopedi nroirrji spine plastik cerrahi implant,Bursa,KOTRA_SNS_2025
330499,TR,Platco X Turkey,Skin care,Istanbul,KOTRA_SNS_2025
540792,QA,Dohar hypermarket,Yes,Doha,KOTRA_SNS_2025
330499,TR,language,cosmetic,Istanbul,KOTRA_SNS_2025
330499,LY,a.n boutique,cosmetics,Benghazi,KOTRA_SNS_2025
600410,TR,ASM,yes,Akhisar,KOTRA_SNS_2025
540761,US,nnhh,ui,vanggjj,KOTRA_SNS_2025
901890,MA,Sweetchouchou,Beauty and skin care make ip,Casablanca,KOTRA_SNS_2025
330499,SA,Preventionfield,Cosmetic and medical device’s,Riyadh,KOTRA_SNS_2025
490199,IN,Consumer Goods,Third Space Learning,anand,KOTRA_SNS_2025
300490,IN,Consumer Goods,"The dental hub, bhiwandi",Bhiwandi,KOTRA_SNS_2025
851632,NG,Mirazinc,"Make up, cosmetics, fashion",Lagos,KOTRA_SNS_2025
330499,TZ,Eunice,Facial daily routine,Mwanza,KOTRA_SNS_2025
870323,TZ,Self Employed,KIA CARENS spare parts,Dar es Salaam,KOTRA_SNS_2025
330410,MZ,Infinity Styles,Cosmetics,Maputo,KOTRA_SNS_2025
330420,NG,,cosmetics,Ikorodu,KOTRA_SNS_2025
340119,ZA,"Department of Sport, Arts & Culture",Beauty,Pretoria,KOTRA_SNS_2025
330510,KE,cutting edge hair and beauty salon,hair and beauty,Nairobi,KOTRA_SNS_2025
330499,KE,Skin serenity,Skin care products,Nairobi,KOTRA_SNS_2025
853710,NG,Mayfair Enterprise,distribution,Lagos,KOTRA_SNS_2025
330410,ZA,ColourGrass WithToes,Makeup and hair products,Johannesburg,KOTRA_SNS_2025
330499,KE,Brand ans style communications,Cosmetics,Nairobi,KOTRA_SNS_2025
330499,NG,Queen of Lagosians,"Jewelry, makeup, bags, hair accesories, ceramics",Lagos,KOTRA_SNS_2025
330499,TZ,Benchmark Productions,"Beauty cosmetics,cream, lotions,soap & make up",Dar es Salaam,KOTRA_SNS_2025
330499,KE,Excel fortune company Ltd,cosmetics,Nairobi,KOTRA_SNS_2025
330491,NG,Casaflo Realty,Make up,Lagos,KOTRA_SNS_2025
330410,ZA,private,"makeup, cosmetics",Johannesburg,KOTRA_SNS_2025
330499,KE,FABHQ BEAUTY,Cosmetics,Nairobi,KOTRA_SNS_2025
330499,ZA,Eazy Slim,Skin & Body Treatment devices,Durban,KOTRA_SNS_2025
330499,KE,Gertrude's Children's Hospital,cosmetics,Mombasa,KOTRA_SNS_2025
330499,TZ,ZuRii Africa Ltd,cosmetics,Dar es Salaam,KOTRA_SNS_2025
330499,KE,"Nairobi, Kenya",Skin care and Cosmetics,Nairobi,KOTRA_SNS_2025
300490,KE,Zuri Beauty Essentials,Beauty products,Nairobi,KOTRA_SNS_2025
851770,TZ,TIC,Phones,Dar es salaam,KOTRA_SNS_2025
330410,KE,Skinique Kenya,"Cosmetics, Makeup, Personal Care products",Nairobi,KOTRA_SNS_2025
330790,KE,MyCredit Limited,Masks,Nairobi,KOTRA_SNS_2025
300450,ZA,jni,"IV drip products, aesthetic products, hearing aids",randburg,KOTRA_SNS_2025
330499,KE,Alphadon Supplier's,cosmetics,Nairobi,KOTRA_SNS_2025
330499,GH,Global motors and trading company Ltd,cosmetics,Accra,KOTRA_SNS_2025
852329,GH,Providence Specialst Hosptal,Samsung Z Fold phone,Accra,KOTRA_SNS_2025
330499,ZA,A Humble Hunnii,Make up & skincare,Johannesburg,KOTRA_SNS_2025
392590,NG,Morade Nigeria Enterprise,Building materials,Lagos,KOTRA_SNS_2025
852352,TZ,Nexusnet,Router,Arusha,KOTRA_SNS_2025
330499,KE,Deniz International Ltd,Cosmetics,Nairobi,KOTRA_SNS_2025
330499,KE,Am building my own empire,cosrx,Nairoba,KOTRA_SNS_2025
851770,ZA,SolPower Company Limited,"Phones, computers",Dar es Salaam,KOTRA_SNS_2025
854370,KE,Wantrice Enterprises,Cosmetics & beauty products,NAIROBI,KOTRA_SNS_2025
851770,NG,Work at Bitcoins trader/ Forex / Binary option,phones,maiduguri,KOTRA_SNS_2025
850110,CI,N'DANHAN GREEN,Motor,Abidjan,KOTRA_SNS_2025
420239,KE,Govt printing press,laptop,Nairobi,KOTRA_SNS_2025
330430,KE,Zindika ZaAfrika Heritage,"Beauty, lipstick",Nairobi,KOTRA_SNS_2025
330499,NG,Lagos Computerised Vehicle Inspection Service,cosmetics,Lagos,KOTRA_SNS_2025
940540,GH,Ameyo Inc,"Solar energy, machinery, consumer goods",Accra,KOTRA_SNS_2025
731822,US,Ronanod company limited,automobile,Accra,KOTRA_SNS_2025
330499,DK,Lomax,Cosmetics,rslev,KOTRA_SNS_2025
330491,RO,20 ani experien,Facial and make up,Bucharest,KOTRA_SNS_2025
330790,RS,Klinicki centar Srbije,Cosmetics,Belgrade,KOTRA_SNS_2025
330499,BG,Smiling Feet Fish Spa,make up,Varna,KOTRA_SNS_2025
330499,BE,geen company,lipstick,Antwerp,KOTRA_SNS_2025
330499,SK,Anna Sotikova,skincare cosmetics goods,Vranov,KOTRA_SNS_2025
330420,GR,Teaching DegreeLink,cosmetics,Mgara,KOTRA_SNS_2025
330499,PL,Quality packers,Cosmetic,Warsaw,KOTRA_SNS_2025
330499,RO,Hotel Royal I Urziceni,Cosmetics and make up,Urziceni,KOTRA_SNS_2025
330499,CZ,Krlovstv krsy s.r.o.,Cosmetics,Brno,KOTRA_SNS_2025
330499,GR,Εγ,cosmetics,Thessalonki,KOTRA_SNS_2025
330499,PT,Gabinete Esttica Snia Coelho,cosmetic,Sesimbra,KOTRA_SNS_2025
702000,SK,"Trang Pham Thi Thu, MSc","Nail products and accessories, tools for nail studios",bratislava,KOTRA_SNS_2025
330410,NL,Kruidvat,lipstick and lipgloss,Rotterdam,KOTRA_SNS_2025
330491,BE,Nendo Addicts,Make up,Broechem,KOTRA_SNS_2025
330300,CZ,Royal Bridal,Cosmetics,Praha,KOTRA_SNS_2025
330420,PT,Personal Brand,Cosmetics,Funchal,KOTRA_SNS_2025
330790,PT,Entrechurrascos,Cosmetic,Peniche,KOTRA_SNS_2025
330499,US,OVERHEAT,Cosmetics & more,Wilmington,KOTRA_SNS_2025
330499,GB,Luminosa,Beauty,London,KOTRA_SNS_2025
340311,FR,K'Dense Servane Lenague,Vente au dtail Shopping Exotique,Saint Jean de Monts,KOTRA_SNS_2025
841330,HR,vestas,parts,zagreb,KOTRA_SNS_2025
330499,HR,Interworld Italia Srls,"Foundation,lipstick,bronzer,shimmer",Copenhagen,KOTRA_SNS_2025
330510,HR,Bio Refleks doo,cosmetics,Zagreb,KOTRA_SNS_2025
330499,RO,SC Ardealul Trading SRL,cosmetics,Carei,KOTRA_SNS_2025
330499,GR,Κατερνα Παπαγιαννη,cosmetics,Κατερνα Παπαγιαννη,KOTRA_SNS_2025
330420,HU,Eva_MUA,cosmetics and makeup,Szeged,KOTRA_SNS_2025
330499,FI,DziStar Digitals,cosmetics,Helsinki,KOTRA_SNS_2025
540794,SE,tunelplan 27 b,ja,Hrnsand,KOTRA_SNS_2025
330499,PH,EDO Japanese Restaurant,"make up, lipstick, beauty products",Manila,KOTRA_SNS_2025
340130,RO,Coding Inventions,cosmetics,Sfntu Gheorghe,KOTRA_SNS_2025
330410,JP,self employed,Lipstick,Gifu,KOTRA_SNS_2025
330499,JP,wex,skin care and cosmetic,chiba city,KOTRA_SNS_2025
330499,JP,Intentando crear contenido,Cosmetics,oyama tochigi,KOTRA_SNS_2025
330499,PH,hair power 88 salon,"make up, accessories, dress, car spare parts",antipolo,KOTRA_SNS_2025
340130,PH,1Rotary,cosmetics,Cainta,KOTRA_SNS_2025
330499,PH,Oishi Chicken Wings,cosmetics,san Rafael,KOTRA_SNS_2025
330499,PH,Healthshed optical group,cosmetics,Cabanatuan City,KOTRA_SNS_2025
900130,PH,Consultant,cosmetic and fashion,Tagaytay,KOTRA_SNS_2025
460290,PH,United BBM Loyalist Int'l Inc.,organic beauty and wellness products,Dasmarinas City,KOTRA_SNS_2025
330499,PH,DIVA's hairstraightening salon,beauty products/make up,meycauayan city,KOTRA_SNS_2025
330499,PH,none,Cosmetcis,Cotabato,KOTRA_SNS_2025
330410,PH,PDN,makeup shampoo conditioner lotion facial care,Dasmarias,KOTRA_SNS_2025
330499,MY,Syarikat Pesona Mas,skin care,Kuching,KOTRA_SNS_2025
330499,PH,Beautihub Cosmetic Manufacturing Inc,Color cosmetic,Quezon City,KOTRA_SNS_2025
330499,AE,K.A. TRAVEL LEISURE TOURISM SERVICES,cosmetics,Makati,KOTRA_SNS_2025
330499,PH,Arls Olshoppe,cosmetics,Manila,KOTRA_SNS_2025
640299,KE,MagotiferryCollection,shoes,Kakamega,KOTRA_SNS_2025
391000,NG,Achievers,cosmetic for anti aging,Bonny,KOTRA_SNS_2025
330610,ZA,MPC,beauty products,Cape Town,KOTRA_SNS_2025
847150,MZ,Miolo Consultoria E.I.,Internet,Matola,KOTRA_SNS_2025
330499,GH,Oripee Elegance,Cosmetics,Accra,KOTRA_SNS_2025
330499,KE,...,Cosmetic,Nairobi,KOTRA_SNS_2025
900130,KE,wcurioandgiftoutlet@gmail.com,cosmetic,Westlands,KOTRA_SNS_2025
330499,ZA,Nyeleti Consulting,Cosmetics and facial products,Pretoria,KOTRA_SNS_2025
330499,US,DXN,beauty,Nairobi Kenya,KOTRA_SNS_2025
330499,NG,Touch of Michelles,Skincare and cosmetics,Abuja,KOTRA_SNS_2025
640299,NG,FADUK PLASTICS INDUSTRIES LTD,"ladies shoes,clothes and assesories. beauty products.",Enugu,KOTRA_SNS_2025
330499,ZA,Zee Parfum,Cosmetics,Midrand,KOTRA_SNS_2025
330499,NG,JUDGEKENS GLOBAL,COSMETICS,LAGOS,KOTRA_SNS_2025
330499,NG,De Chenshi New Media Consultant,Cosmetics and skincare,Abuja,KOTRA_SNS_2025
